list_id,ad_id,tieu_de,hang_xe,loai_xe,dung_tich,nam_san_xuat,tinh_trang,gia_vnd,gia_trieu,khu_vuc,quan_huyen,nguoi_ban,so_da_ban,dang_lon,km_da_di,ngay_dang,co_video,url
131095431,174566876,Wave siêu bền máy êm ru,Honda,Xe số,,2012,Đã sử dụng,8500000,8.5,TP Hồ Chí Minh,Quận Bình Tân,Shop THOA XE ĐIỆN,5,22,30,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095431
130543932,173928227,Honda SH 350i ABS 2023 Xám 10k km,Honda,Tay ga,,2023,Đã sử dụng,116000000,116.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,10000,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130543932
130971962,174423873,Yamaha NVX 2025 -Siêu Lướt 5900km,Yamaha,Tay ga,,2025,Đã sử dụng,55000000,55.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,5900,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130971962
130748299,174159845,Honda Beat 2024 Xanh Đã sử dụng,Honda,Tay ga,,2024,Đã sử dụng,27000000,27.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,5,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130748299
131095407,174566855,AB siêu êm bstp zin êm ru,Honda,Tay ga,,2012,Đã sử dụng,8500000,8.5,TP Hồ Chí Minh,Quận Bình Tân,Shop THOA XE ĐIỆN,5,22,40,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095407
130919951,174362999,FZ150 chính chủ bstp xe dọn full new,Yamaha,Xe côn tay,100 - 175cc,2015,Đã sử dụng,35000000,35.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Lý Tuấn Khoa,1,1,31000,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130919951
130650580,174029150,wave trung quốc vô đô anlpha giá sinh viên,Honda,Xe số,,2003,Đã sử dụng,4300000,4.3,TP Cần Thơ,Quận Thốt Nốt,Nguyễn Minh ,150,8,16868,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130650580
122954136,165148863,Yamaha Exciter 150cc dky 2020,Yamaha,Xe côn tay,100 - 175cc,2020,Đã sử dụng,12300000,12.3,TP Hà Nội,Quận Bắc Từ Liêm,My,0,111,10000,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/122954136
130420628,173787414,Sh nhập 3 cục. Sm 5Oo8.22620. Dk 2o11. Bstp.❤️,Honda,Tay ga,100 - 175cc,2011,Đã sử dụng,79000000,79.0,TP Hồ Chí Minh,Quận 12,LeeteeHung,103,40,32000,6 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130420628
125164471,167712328,Honda Scoopy 25-26 nhập indo xe mới 100% #3x triệu,Honda,Tay ga,,2025,Đã sử dụng,12345678,12.35,TP Hải Phòng,Quận Ngô Quyền,Dương Vũ,0,6,0,6 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/125164471
131095340,174566766,Honda Wave 125i 2020 Trắng 9500km,Honda,Xe số,100 - 175cc,2020,Đã sử dụng,69000000,69.0,TP Cần Thơ,Quận Ninh Kiều,Van Tai  ,496,19,9500,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095340
131095339,174566284,Kymco ManyFI 2013 Trắng,Brand_21,Tay ga,100 - 175cc,2013,Đã sử dụng,5000000,5.0,TP Đà Nẵng,Quận Cẩm Lệ,Nguyễn Như Phương,0,1,18524,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095339
131095331,174565903,wave alpha cuối 2025,Honda,Xe số,,2025,Mới,20000000,20.0,TP Hồ Chí Minh,Quận 6,Tran An,0,1,0,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095331
131095326,174565595,Honda Cub 81 Xanh Trắng Mới,Honda,Xe số,,1981,Mới,10000000,10.0,TP Hồ Chí Minh,Huyện Hóc Môn,Trung,76,1,0,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095326
130502873,173881112,Yamaha Exciter 2011 135cc Xanh đen,Yamaha,Xe côn tay,100 - 175cc,2011,Đã sử dụng,24500000,24.5,Đồng Nai,Huyện Trảng Bom,u kiều,137,53,36000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130502873
131095313,174566168,Xe máy điện Lavia GX 2026 Đen,Brand_34,Xe phân khối lớn,,2026,Mới,99999999,100.0,TP Hà Nội,Quận Cầu Giấy,XE ĐIỆN HẢI VÂN,29,1,0,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095313
130644497,174042662,Honda SH 125i 2022 Trắng 13000 km,Honda,Tay ga,100 - 175cc,2022,Đã sử dụng,73000000,73.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,13000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130644497
131095303,174566735,Honda Air Blade 125 Cam đen,Honda,Tay ga,100 - 175cc,2014,Đã sử dụng,15500000,15.5,TP Hồ Chí Minh,Huyện Hóc Môn,Nguyen Van tai,0,1,70000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095303
130636975,174034137,Piaggio Vespa 2022 Xanh -19000 km,Vespa / Piaggio,Tay ga,100 - 175cc,2022,Đã sử dụng,59000000,59.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,19000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130636975
129941496,173236686,Honda Winner X 2020 ABS Xanh đen,Honda,Xe côn tay,,2020,Đã sử dụng,21500000,21.5,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,10,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129941496
131095278,174566702,Honda Wave 125i 2025 Xanh lá 1900km,Honda,Xe số,100 - 175cc,2025,Đã sử dụng,68000000,68.0,TP Cần Thơ,Quận Ninh Kiều,Van Tai  ,496,19,1900,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095278
131095251,174565655,Xe máy điện V1 Xám Đã qua sử dụng,Brand_34,Xe phân khối lớn,,2025,Đã sử dụng,8500000,8.5,TP Hải Phòng,Quận Kiến An,Ngọc vân,0,2,500,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095251
128139765,171143493,Yamaha Janus 125 dky 2020 mới 99%,Yamaha,Tay ga,100 - 175cc,2020,Đã sử dụng,8800000,8.8,TP Hà Nội,Quận Bắc Từ Liêm,My,0,111,5000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/128139765
131095237,174566666,Suzuki Address 110 Fi 2016 bstp gl xe điện 50cc,SYM,Tay ga,,2016,Đã sử dụng,6900000,6.9,TP Hồ Chí Minh,Quận Tân Phú,A nhân,1,3,22222,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095237
130735310,174146089,Sh nhập 3 cục. Sm 5OO9.61210. Dk 2O14.Zin. Bstp.❤️,Honda,Tay ga,100 - 175cc,2012,Đã sử dụng,98000000,98.0,TP Hồ Chí Minh,Quận 12,LeeteeHung,103,40,16000,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130735310
131095221,174566650,Honda Air Blade 2018 Bạc,Honda,Tay ga,100 - 175cc,2018,Đã sử dụng,28000000,28.0,TP Hải Phòng,Huyện An Dương,Tiến Dũng,2,1,39609,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095221
124763441,167250248,"🔥Wave Rsx 2015 CamĐen,Bstp,Ngay chủ,Máy Zin 100%",Honda,Tay ga,100 - 175cc,2015,Đã sử dụng,13500000,13.5,TP Hồ Chí Minh,Quận Tân Bình,Chú Út ,10,3,33000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/124763441
130861149,174293305,GPX Legend 150S 2019 Trắng,Brand_38,Xe côn tay,100 - 175cc,2019,Đã sử dụng,32800000,32.8,TP Hồ Chí Minh,Huyện Bình Chánh,Xe Máy Vinh,1,68,15000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130861149
130979842,174432986,Honda Airblade 2018 Đen,Honda,Tay ga,100 - 175cc,2018,Đã sử dụng,26300000,26.3,Đồng Nai,Huyện Trảng Bom,u kiều,137,53,23000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130979842
130248239,173589754,Honda SH 125i 2025 fun đen BLack link new,Honda,Tay ga,100 - 175cc,2025,Đã sử dụng,80000000,80.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,3268,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130248239
130986074,174440271,Yamaha NVX 2022 - BH 6 THÁNG -,Yamaha,Tay ga,100 - 175cc,2022,Đã sử dụng,40000000,40.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,40000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130986074
131095142,174566555,Honda Wave S 2012 Bạc,Honda,Xe số,,2012,Đã sử dụng,4000000,4.0,TP Hà Nội,Huyện Chương Mỹ,Nguyễn Tuấn Hưng,0,1,90000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095142
123678731,165989930,Yamaha Luvias 2012 mới 90% biển số thành phố,Yamaha,Tay ga,100 - 175cc,2012,Đã sử dụng,9500000,9.5,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,5,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/123678731
131095122,174566533,cần bán Lead Xám hồng 217,Honda,Tay ga,,2017,Đã sử dụng,17777777,17.78,TP Hồ Chí Minh,Quận Tân Phú,phạm anh khoa,10,1,217,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095122
131095109,174566515,Yamaha Exciter 2014 Trắng Xanh,Yamaha,Xe số,100 - 175cc,2014,Đã sử dụng,23500000,23.5,TP Cần Thơ,Quận Ninh Kiều,Van Tai  ,496,19,25000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131095109
122518125,164643590,Honda Wave Alpha 110 dky 2023 mới 98%,Honda,Xe số,100 - 175cc,2023,Đã sử dụng,8800000,8.8,TP Hà Nội,Quận Bắc Từ Liêm,My,0,111,5000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/122518125
130231563,173570664,Sh 150cc Đk 2OO9.20739. Sm 015. Bstp. Giá nhanh.❤️,Honda,Tay ga,100 - 175cc,2009,Đã sử dụng,49000000,49.0,TP Hồ Chí Minh,Quận 12,LeeteeHung,103,40,380000,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130231563
127992678,170974731,"💯Ab 110_2011 Fi Phun Xăng,ĐEn Bạc,Bstp,1 Đời Chủ",Honda,Tay ga,100 - 175cc,2011,Đã sử dụng,14500000,14.5,TP Hồ Chí Minh,Quận Tân Bình,Chú Út ,10,3,35000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/127992678
130027331,173335414,Cần Bán Vision 2011 Bstp Chính Chủ Công Chứng,Honda,Tay ga,,2012,Đã sử dụng,13800000,13.8,TP Hồ Chí Minh,Quận 11,Xe Máy Tâm Nguyễn,929,10,1,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130027331
130882412,174319055,tay ga 50cc CLASSIC 2023 như mới,Brand_41,Xe số,Dưới 50cc,2023,Đã sử dụng,11800000,11.8,TP Cần Thơ,Quận Ô Môn,Quý Mê Xe,108,3,5000,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130882412
130996641,174452584,Yamaha Grande 2017 Đỏ,Yamaha,Tay ga,100 - 175cc,2017,Đã sử dụng,18500000,18.5,Đồng Nai,Huyện Trảng Bom,u kiều,137,53,26000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130996641
131000680,174457157,Honda SH 125i 2020 ABS Trắng xe zin keng,Honda,Tay ga,100 - 175cc,2020,Đã sử dụng,75000000,75.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,16538,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131000680
130384021,173745384,Honda Vision 2021 Cao cấp Đỏ,Honda,Tay ga,100 - 175cc,2021,Đã sử dụng,28000000,28.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,22000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130384021
131020840,174480355,Honda Vision 2014 Xanh tím Mới 90%,Honda,Tay ga,,2014,Đã sử dụng,14000000,14.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,10,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131020840
122517304,164642641,Honda Airblade 125cc mới 99% dky năm 2020,Honda,Tay ga,100 - 175cc,2019,Đã sử dụng,13800000,13.8,TP Hà Nội,Quận Bắc Từ Liêm,My,0,111,5000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/122517304
131074753,174542724,Future led 2020 bstp 9chủ máy zin,Honda,Xe số,100 - 175cc,2020,Đã sử dụng,26500000,26.5,TP Hồ Chí Minh,Quận Phú Nhuận,Hung Nguyên,108,18,40000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131074753
130339823,173694658,win v1 bao cọp zin toàn tập bs 66 có góp,Honda,Xe côn tay,100 - 175cc,2018,Đã sử dụng,15500000,15.5,TP Hồ Chí Minh,Thành phố Dĩ An,xe máy hồng phát dĩ An Bình Dương ,507,16,12048,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130339823
130897325,174336630,Honda Lead màu Bạc,Honda,Tay ga,,2010,Đã sử dụng,9800000,9.8,TP Hồ Chí Minh,Quận 11,Xe Máy Tâm Nguyễn,929,10,41,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130897325
129763192,173031144,Honda Air Blade 2023 4Val  Xanh,Honda,Tay ga,,2023,Đã sử dụng,36900000,36.9,TP Hồ Chí Minh,Thành phố Thủ Đức,XE MÁY ANH,322,20,13000,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/129763192
130726605,174136318,Honda Future 2013 Đỏ đen,Honda,Xe số,100 - 175cc,2013,Đã sử dụng,12500000,12.5,Đồng Nai,Huyện Trảng Bom,u kiều,137,53,35000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130726605
131094902,174566267,Yamaha Exciter 135 2013 Xanh trắng,Yamaha,Xe số,100 - 175cc,2013,Đã sử dụng,9999999,10.0,TP Hà Nội,Quận Hoàng Mai,Nguyễn Tâm,4,1,60000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094902
131021045,174480789,Honda SH 125i ABS 2025 Trắng 2km,Honda,Tay ga,100 - 175cc,2025,Mới,94000000,94.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,0,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131021045
130497161,173874620,Honda Vision 2022 Xám 38.540km,Honda,Tay ga,100 - 175cc,2022,Đã sử dụng,31000000,31.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,38540,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130497161
131094877,174566224,xe rẻ,Yamaha,Xe côn tay,100 - 175cc,2017,Đã sử dụng,15000000,15.0,TP Hồ Chí Minh,Huyện Hóc Môn,Phi,3,1,6000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094877
130163631,173492343,Janus khóa smartkey 2018 mới 90% Bstp chính chủ,Yamaha,Tay ga,100 - 175cc,2018,Đã sử dụng,17000000,17.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,5,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130163631
131094850,174566179,no 4 máy zin êm mạnh giấy tờ đầy đủ,Yamaha,Tay ga,,2010,Đã sử dụng,4300000,4.3,TP Hồ Chí Minh,Thành phố Dĩ An,kha nguyen ,326,10,12345,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094850
114807994,155688268,xe vawe 50cc mới,Brand_32,Xe số,Dưới 50cc,2025,Mới,14800000,14.8,TP Hồ Chí Minh,Quận Tân Phú,  CỬA HÀNG XE MÁY PHƯỚC THỌ,488,41,0,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/114807994
131094840,174566190,🌈TPhcm Benelli600abs 2018 chínhchủ Full ĐồChơi 🤝,Honda,Xe côn tay,175 - 300cc,2018,Đã sử dụng,89000000,89.0,TP Hồ Chí Minh,Quận Tân Phú,MotoSàiGòn ,0,82,1234,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094840
131094832,174566182,GPX POPZ 110 đk 2025 Cam 800 km,Brand_38,Xe số,100 - 175cc,2025,Đã sử dụng,21500000,21.5,TP Cần Thơ,Quận Ninh Kiều,Van Tai  ,496,19,800,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094832
131094825,174566167,AB 2008 máy êm,Honda,Tay ga,,2008,Đã sử dụng,7800000,7.8,TP Hồ Chí Minh,Quận Bình Thạnh,Văn Tân,0,3,74,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094825
131094822,174566164,Yamaha Sirius JP Đen 503km,Brand_34,Xe số,,2025,Đã sử dụng,13000000,13.0,TP Hồ Chí Minh,Quận Tân Bình,Tên chưa cung cấp,0,1,503,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094822
131079639,174548532,sirius 2020 bstp 9chủ máy zin,Yamaha,Xe số,100 - 175cc,2020,Đã sử dụng,13500000,13.5,TP Hồ Chí Minh,Quận Phú Nhuận,Hung Nguyên,108,18,30000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131079639
130999381,174455745,NVX .khoá smk.thắng abs .máy zin bs60,Yamaha,Tay ga,100 - 175cc,2017,Đã sử dụng,23500000,23.5,TP Hồ Chí Minh,Thành phố Dĩ An,xe máy hồng phát dĩ An Bình Dương ,507,16,30,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130999381
129864261,173147691,Cần Bán Honda Wave RSX 2010 Đỏ bạc Bstp Chính Chủ,Honda,Xe số,100 - 175cc,2010,Đã sử dụng,9800000,9.8,TP Hồ Chí Minh,Quận 11,Xe Máy Tâm Nguyễn,929,10,1,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129864261
129473225,172695367,👉 ZUZUKI 2019 BẢN ABS XE ĐẸP CHUẨN,SYM,Xe côn tay,,2019,Đã sử dụng,26900000,26.9,TP Hồ Chí Minh,Thành phố Thủ Đức,XE MÁY ANH,322,20,20000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/129473225
131094802,174566127,no 4 máy êm mạnh giấy tờ đầy đủ,Yamaha,Tay ga,,2010,Đã sử dụng,3900000,3.9,TP Hồ Chí Minh,Thành phố Dĩ An,kha nguyen ,326,10,12345,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094802
131038590,174501108,Kymco K-Pipe 50cc 2022 Đen,Brand_21,Xe số,Dưới 50cc,2022,Đã sử dụng,13500000,13.5,Đồng Nai,Huyện Trảng Bom,u kiều,137,53,12000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131038590
131054887,174520034,pcx 150cc hybrid xăng điện 2020 bstp 9 chủ,Honda,Tay ga,100 - 175cc,2020,Đã sử dụng,65000000,65.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,15368,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131054887
131094784,174566105,"Janus khoá smartkey , chính chủ bs 64",Yamaha,Tay ga,100 - 175cc,2023,Đã sử dụng,16800000,16.8,Vĩnh Long,Thị xã Bình Minh,Khánh Xe Máy,2,2,19,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094784
131094777,174566102,Yamaha Nouvo SX 125 Đỏ Đen,Yamaha,Tay ga,100 - 175cc,2016,Đã sử dụng,12000000,12.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Bao Nguyen,0,1,130000,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/131094777
130795020,174214855,Góp 10%_52 P3 - 0909 Dylan 150;NK Ý 9 Chủ Có gl Xe,Honda,Tay ga,100 - 175cc,2004,Đã sử dụng,30555555,30.56,TP Hồ Chí Minh,Quận 7,Diamond Nguyễn Huy,5,5,22222,7 giờ trước,True,https://xe.chotot.com/mua-ban-xe-may/130795020
130843822,174273297,"Honda Beat 2022, chuẩn 15.000 km, BSTP",Honda,Tay ga,100 - 175cc,2022,Đã sử dụng,28000000,28.0,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,15000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130843822
130454013,173823764,Honda Air Blade 2012 Trắng,Honda,Tay ga,,2012,Đã sử dụng,12500000,12.5,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10668,360,10,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130454013
131094744,174566059,Honda Vision 2022 Khóa chìa Đỏ,Honda,Tay ga,100 - 175cc,2022,Đã sử dụng,25000000,25.0,TP Hà Nội,Quận Cầu Giấy,Mạnh Quân,0,1,13838,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094744
131094723,174566024,Cup 50 cc 2024 Việt Nhật 43 Đà Nẵng,Honda,Xe số,Dưới 50cc,2024,Đã sử dụng,12500000,12.5,TP Đà Nẵng,Quận Thanh Khê,Cá Nhân,4,6,4000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094723
131079890,174548834,lead 2010 bstp 9chủ máy zin êm,Honda,Tay ga,100 - 175cc,2010,Đã sử dụng,8500000,8.5,TP Hồ Chí Minh,Quận Phú Nhuận,Hung Nguyên,108,18,40000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131079890
131094680,174565977,Yamaha Exciter 1S92 Limited 2005,Yamaha,Xe số,100 - 175cc,2005,Đã sử dụng,48000000,48.0,TP Cần Thơ,Quận Ninh Kiều,Van Tai  ,496,19,45678,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094680
131094679,174565981,Yamaha Exciter 2010 Vàng đen,Yamaha,Xe côn tay,100 - 175cc,2010,Đã sử dụng,60000000,60.0,Gia Lai,Thành phố Qui Nhơn,Tuấn,4,2,56000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094679
130696542,174102182,Cần Bán Suzuki Address 2016 Bstp Chính Chủ,SYM,Tay ga,,2017,Đã sử dụng,10800000,10.8,TP Hồ Chí Minh,Quận 11,Xe Máy Tâm Nguyễn,929,10,43137,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130696542
128977691,172116704,BÁN FUTURE 2024 BS 62 Long An,Honda,Xe số,,2024,Đã sử dụng,28500000,28.5,TP Hồ Chí Minh,Thành phố Thủ Đức,XE MÁY ANH,322,20,20000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/128977691
131094671,174565899,Nouvo 2013,Yamaha,Tay ga,100 - 175cc,2013,Đã sử dụng,6200000,6.2,An Giang,Thị xã Tân Châu,Nguyễn văn tèo  ,6,1,45000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094671
131094660,174565956,xe chạy ít nên con rất mới,Honda,Tay ga,100 - 175cc,2016,Đã sử dụng,18000000,18.0,TP Hà Nội,Quận Hoàng Mai,Tuân,2,9,500000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/131094660
130105258,173425425,yamaha classico,Yamaha,Tay ga,100 - 175cc,2013,Đã sử dụng,7200000,7.2,Đồng Nai,Huyện Trảng Bom,u kiều,137,53,35000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130105258
130334490,173688572,Honda SH 125i 2011 Trắng nhập ý sm 103,Honda,Tay ga,100 - 175cc,2011,Đã sử dụng,95000000,95.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,455,35,28639,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130334490
130571787,173959905,Honda SH Mode 2023 - Lướt 10000 km - BSTP,Honda,Tay ga,100 - 175cc,2023,Đã sử dụng,60500000,60.5,TP Hồ Chí Minh,Quận Gò Vấp,iMotorbike Viet Nam,34,84,10000,7 giờ trước,False,https://xe.chotot.com/mua-ban-xe-may/130571787
